Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
China Retail,INDOPACOM,East Asia,176,BYD e2,"32,124",0.16%,69.10%,"19,000",0.10%,222,Asia
China Retail,INDOPACOM,East Asia,177,Wuling Xingchen/Asta,"31,636",0.16%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,178,GAC NE Aion Y,"31,381",0.15%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,179,Buick Encore S,"31,308",0.15%,196.30%,"10,566",0.06%,295,Asia
China Retail,INDOPACOM,East Asia,180,Haval First Love,"30,826",0.15%,770550.00%,4,0.00%,822,Asia
China Retail,INDOPACOM,East Asia,181,Hyundai Tucson,"30,375",0.15%,-7.40%,"32,791",0.17%,149,Asia
China Retail,INDOPACOM,East Asia,182,Ford Edge,"30,347",0.15%,15.50%,"26,269",0.14%,182,Asia
China Retail,INDOPACOM,East Asia,183,Geely Emgrand GS,"30,333",0.15%,-62.80%,"81,480",0.43%,68,Asia
China Retail,INDOPACOM,East Asia,184,Geely Emgrand S,"30,227",0.15%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,185,NIO EC6,"29,954",0.15%,531.70%,"4,742",0.02%,373,Asia
China Retail,INDOPACOM,East Asia,186,Sehol (SOL) E10X,"29,899",0.15%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,187,Jinbei X30,"29,543",0.15%,7.00%,"27,621",0.14%,172,Asia
China Retail,INDOPACOM,East Asia,188,Dongfeng Fengshen E70,"29,490",0.15%,277.00%,"7,823",0.04%,328,Asia
China Retail,INDOPACOM,East Asia,189,Toyota Allion,"29,412",0.15%,new,0,0.00%, –,Asia
China Retail,INDOPACOM,East Asia,190,Buick Enclave,"29,354",0.14%,40.60%,"20,872",0.11%,214,Asia
China Retail,INDOPACOM,East Asia,191,Xpeng G3,"28,653",0.14%,137.70%,"12,053",0.06%,280,Asia
China Retail,INDOPACOM,East Asia,192,Volvo S60L,"28,334",0.14%,9.70%,"25,837",0.14%,187,Asia
China Retail,INDOPACOM,East Asia,193,Roewe i6/ei6 MAX ,"28,300",0.14%,187.50%,"9,842",0.05%,305,Asia
China Retail,INDOPACOM,East Asia,194,Honda Life,"28,141",0.14%,3749.70%,731,0.00%,513,Asia
China Retail,INDOPACOM,East Asia,195,Chery Tiggo 3X,"27,780",0.14%,71.30%,"16,219",0.09%,240,Asia
China Retail,INDOPACOM,East Asia,196,Ford Explorer,"27,363",0.13%,43.20%,"19,106",0.10%,220,Asia
China Retail,INDOPACOM,East Asia,197,Kia KX3,"27,191",0.13%,-32.40%,"40,226",0.21%,123,Asia
China Retail,INDOPACOM,East Asia,198,Lynk & Co 05,"26,965",0.13%,-1.60%,"27,391",0.14%,176,Asia
