Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Norway,EUCOM,Northern Europe,234,Ford Tourneo Connect,7,0.00%,-46.20%,13,0.00%,203,Europe
Norway,EUCOM,Northern Europe,235,Polestar 1,6,0.00%,-14.30%,7,0.00%,223,Europe
Norway,EUCOM,Northern Europe,236,Porsche 718 Spyder,6,0.00%,n/a,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,237,Opel Astra,6,0.00%,-95.20%,126,0.10%,109,Europe
Norway,EUCOM,Northern Europe,238,Mercedes AMG GT R,6,0.00%,20.00%,5,0.00%,232,Europe
Norway,EUCOM,Northern Europe,239,Ferrari F8 Tributo,6,0.00%,200.00%,2,0.00%,260,Europe
Norway,EUCOM,Northern Europe,240,Morgan Plus 4,6,0.00%,200.00%,2,0.00%,256,Europe
Norway,EUCOM,Northern Europe,241,Ferrari Roma,6,0.00%,new,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,242,Ford Mustang,5,0.00%,-84.80%,33,0.00%,157,Europe
Norway,EUCOM,Northern Europe,243,Citroen C4 Cactus,5,0.00%,-95.30%,107,0.10%,115,Europe
Norway,EUCOM,Northern Europe,244,Mitsubishi i-MiEV,5,0.00%,-80.00%,25,0.00%,172,Europe
Norway,EUCOM,Northern Europe,245,Jaguar XF,5,0.00%,-54.50%,11,0.00%,207,Europe
Norway,EUCOM,Northern Europe,246,Land Rover Discovery,5,0.00%,0.00%,5,0.00%,230,Europe
Norway,EUCOM,Northern Europe,247,Opel combo,5,0.00%,n/a,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,248,Porsche 718 Boxster,5,0.00%,n/a,0,0.00%, –,Europe
Norway,EUCOM,Northern Europe,249,Audi A8,4,0.00%,-42.90%,7,0.00%,221,Europe
Norway,EUCOM,Northern Europe,250,Aston Martin V8 Vantage,4,0.00%,100.00%,2,0.00%,258,Europe
Norway,EUCOM,Northern Europe,251,Nilsson XC90 Ambulanse,4,0.00%,-73.30%,15,0.00%,192,Europe
Norway,EUCOM,Northern Europe,252,Bentley Continental,4,0.00%,0.00%,4,0.00%,238,Europe
Norway,EUCOM,Northern Europe,253,Aston Martin DBX,4,0.00%,33.30%,3,0.00%,246,Europe
Norway,EUCOM,Northern Europe,254,Bygg Bil Westfield,4,0.00%,100.00%,2,0.00%,251,Europe
