Country,Command,Region,Position_2021,Model,Sales_2021,Percent_2021,Growth_2021,Sales_2020,Percent_2020,Position_2020,Continent
Saudi Arabia,CENTCOM,West Asia,68,Hyundai I10,"2,062",0.40%,n/a,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,69,Ford Ranger,"2,055",0.40%,90.80%,"1,077",0.20%,85,Asia
Saudi Arabia,CENTCOM,West Asia,70,Toyota Corolla Cross,"2,016",0.40%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,71,Haval H9,"1,975",0.30%,new,0,0.00%, –,Asia
Saudi Arabia,CENTCOM,West Asia,72,Toyota FJ Cruiser,"1,959",0.30%,-25.10%,"2,614",0.60%,53,Asia
Saudi Arabia,CENTCOM,West Asia,73,Geely Azkarra,"1,891",0.30%,88.30%,"1,004",0.20%,88,Asia
Saudi Arabia,CENTCOM,West Asia,74,Nissan Urvan,"1,848",0.30%,17.70%,"1,570",0.30%,72,Asia
Saudi Arabia,CENTCOM,West Asia,75,Kia Sportage,"1,784",0.30%,-24.90%,"2,376",0.50%,56,Asia
Saudi Arabia,CENTCOM,West Asia,76,Kia Seltos,"1,765",0.30%,-36.40%,"2,773",0.60%,49,Asia
Saudi Arabia,CENTCOM,West Asia,77,Chevrolet Malibu,"1,692",0.30%,-45.30%,"3,091",0.70%,42,Asia
Saudi Arabia,CENTCOM,West Asia,78,Jeep Wrangler,"1,672",0.30%,59.40%,"1,049",0.20%,87,Asia
Saudi Arabia,CENTCOM,West Asia,79,Hyundai H1 100 Bus,"1,624",0.30%,3.80%,"1,565",0.30%,73,Asia
Saudi Arabia,CENTCOM,West Asia,80,Isuzu F-Series,"1,596",0.30%,0.50%,"1,588",0.30%,71,Asia
Saudi Arabia,CENTCOM,West Asia,81,Peugeot Partner,"1,582",0.30%,430.90%,298,0.10%,132,Asia
Saudi Arabia,CENTCOM,West Asia,82,Dodge Durango,"1,525",0.30%,-5.60%,"1,616",0.40%,69,Asia
Saudi Arabia,CENTCOM,West Asia,83,Toyota Innova,"1,492",0.30%,-17.20%,"1,801",0.40%,64,Asia
Saudi Arabia,CENTCOM,West Asia,84,Ford Explorer,"1,477",0.30%,26.70%,"1,166",0.30%,82,Asia
Saudi Arabia,CENTCOM,West Asia,85,Chevrolet Spark,"1,438",0.30%,-73.40%,"5,396",1.20%,22,Asia
Saudi Arabia,CENTCOM,West Asia,86,Jeep Grand Cherokee,"1,431",0.30%,47.20%,972,0.20%,89,Asia
